Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2016,2016,2016,4,0,1,Import,112,Belarus,BLR,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,27248710,,,,27248710,,20171300,,,6
H4,2016,2016,2016,4,0,2,Export,112,Belarus,BLR,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,1604808,,,,1604808,,1637800,,,0
H4,2015,2015,2015,4,0,1,Import,116,Cambodia,KHM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,84713228,,,,84713228,,64174765,,,0
H4,2015,2015,2015,4,0,2,Export,116,Cambodia,KHM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,1120502,,,,1120502,,2124744,,,0
H4,2016,2016,2016,4,0,1,Import,116,Cambodia,KHM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,74638638,,,,74638638,,60670865,,,0
H4,2016,2016,2016,4,0,2,Export,116,Cambodia,KHM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,1941881,,,,1941881,,5514202,,,0
H4,2015,2015,2015,4,0,1,Import,120,Cameroon,CMR,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,84918599,,,,84918599,,74079344,,,0
H4,2015,2015,2015,4,0,2,Export,120,Cameroon,CMR,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,794,,,,794,,22815,,,0
H4,2016,2016,2016,4,0,1,Import,120,Cameroon,CMR,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,85676223,,,,85676223,,70938440,,,0
H4,2016,2016,2016,4,0,2,Export,120,Cameroon,CMR,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,225090,,,,225090,,57289,,,0
H4,2017,2017,2017,4,0,1,Import,120,Cameroon,CMR,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,76509312,,,,76509312,,69906368,,,0
H4,2017,2017,2017,4,0,2,Export,120,Cameroon,CMR,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,129980,,,,129980,,117544,,,0
H4,2015,2015,2015,4,0,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,157658578,,,,157658578,,52843207,,,0
H4,2015,2015,2015,4,0,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,1,No Quantity,0,,,,0,,140536220,,,6
H4,2016,2016,2016,4,0,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,154836565,,,,154836565,,42397314,,,0
H4,2016,2016,2016,4,0,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,1,No Quantity,0,,,,0,,126448054,,,6
H4,2015,2015,2015,4,0,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,2479875,,,,2479875,,5265741,,,0
H4,2015,2015,2015,4,0,2,Export,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,300,,,,300,,3268,,,0
H4,2016,2016,2016,4,0,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,3221522,,,,3221522,,6650438,,,0
H4,2017,2017,2017,4,0,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,3127569,,,,3127569,,6201402,,,0
H4,2018,2018,2018,4,0,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,4202641,,,,4202641,,8472413,,,0
H4,2016,2016,2016,4,0,1,Import,140,Central African Rep.,CAF,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,1627428,,,,1627428,,1766735,,,0
H4,2017,2017,2017,4,0,1,Import,140,Central African Rep.,CAF,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,3641534,,,,3641534,,3848208,,,0
H4,2017,2017,2017,4,0,2,Export,140,Central African Rep.,CAF,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,135480,,,,135480,,628095,,,0
H4,2015,2015,2015,4,0,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,2105429,,,,2105429,,449546,,,6
H4,2015,2015,2015,4,0,2,Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,513092,,,,513092,,1239924,,,0
H4,2016,2016,2016,4,0,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,510095,,,,510095,,542360,,,6
H4,2016,2016,2016,4,0,2,Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,390254,,,,390254,,1439734,,,6
H4,2015,2015,2015,4,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,13713505,,,,13713505,,59111004,,,6
H4,2015,2015,2015,4,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,903784,,,,903784,,1060895,,,6
H4,2016,2016,2016,4,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,28332254,,,,28332254,,66948703,,,6
H4,2016,2016,2016,4,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,737722,,,,737722,,948017,,,6
H4,2015,2015,2015,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,133768297,,,,133768297,,283739391,,,0
H4,2016,2016,2016,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,52,,,,52,,31351,,,0
H4,2016,2016,2016,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,127407203,,,,127407203,,218216238,,,0
H4,2015,2015,2015,4,0,1,Import,174,Comoros,COM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,535990,,,,535990,,411138,,,0
H4,2016,2016,2016,4,0,1,Import,174,Comoros,COM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,724836,,,,724836,,614393,,,0
H4,2016,2016,2016,4,0,2,Export,174,Comoros,COM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,1650,,,,1650,,2630,,,0
H4,2017,2017,2017,4,0,1,Import,174,Comoros,COM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,708042,,,,708042,,709148,,,0
H4,2017,2017,2017,4,0,2,Export,174,Comoros,COM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,500,,,,500,,5222,,,0
H4,2015,2015,2015,4,0,1,Import,178,Congo,COG,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,23188463,,,,23188463,,9800795,,,0
H4,2016,2016,2016,4,0,1,Import,178,Congo,COG,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,20361993,,,,20361993,,8531793,,,0
H4,2016,2016,2016,4,0,2,Export,178,Congo,COG,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,12600,,,,12600,,7870,,,0
H4,2017,2017,2017,4,0,1,Import,178,Congo,COG,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,21191219,,,,21191219,,9148080,,,0
H4,2017,2017,2017,4,0,2,Export,178,Congo,COG,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,76685,,,,76685,,41326,,,0
H4,2015,2015,2015,4,0,1,Import,188,Costa Rica,CRI,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,12844052,,,,12844052,,6324774,,,0
H4,2015,2015,2015,4,0,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,230016,,,,230016,,183989,,,0
H4,2016,2016,2016,4,0,1,Import,188,Costa Rica,CRI,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,14153616,,,,14153616,,7587152,,,6
H4,2016,2016,2016,4,0,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,28407,,,,28407,,20137,,,0
H4,2015,2015,2015,4,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,1514427,,,,1514427,,2541759,,,0
H4,2015,2015,2015,4,0,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,828648,,,,828648,,414756,,,0
H4,2016,2016,2016,4,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,1605301,,,,1605301,,2462332,,,0
H4,2016,2016,2016,4,0,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,1143513,,,,1143513,,359592,,,0
H4,2015,2015,2015,4,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,10029,,,,10029,,33103,,,0
H4,2015,2015,2015,4,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,1660016,,,,1660016,,424959,,,0
H4,2016,2016,2016,4,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,12667,,,,12667,,38403,,,0
H4,2016,2016,2016,4,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,961683,,,,961683,,284843,,,0
H4,2015,2015,2015,4,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,32562630,,,,32562630,,21616131,,,0
H4,2015,2015,2015,4,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,40470836,,,,40470836,,23431607,,,6
H4,2016,2016,2016,4,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,30203899,,,,30203899,,20450975,,,0
H4,2016,2016,2016,4,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,41975735,,,,41975735,,18226267,,,0
H4,2015,2015,2015,4,0,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,61019594,,,,61019594,,49640942,,,0
H4,2015,2015,2015,4,0,2,Export,204,Benin,BEN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,11907,,,,11907,,3579,,,0
H4,2016,2016,2016,4,0,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,32675724,,,,32675724,,19891895,,,0
H4,2016,2016,2016,4,0,2,Export,204,Benin,BEN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,179230,,,,179230,,91545,,,0
H4,2017,2017,2017,4,0,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,42597402,,,,42597402,,16687193,,,0
H4,2017,2017,2017,4,0,2,Export,204,Benin,BEN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,73160,,,,73160,,43937,,,0
H4,2018,2018,2018,4,0,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,62041921,,,,62041921,,23495469,,,0
H4,2018,2018,2018,4,0,2,Export,204,Benin,BEN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,236254,,,,236254,,162741,,,0
H4,2015,2015,2015,4,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,1783347,,,,1783347,,2827138,,,0
H4,2015,2015,2015,4,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,20616391,,,,20616391,,13123178,,,0
H4,2016,2016,2016,4,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,180130,,,,180130,,1178630,,,0
H4,2016,2016,2016,4,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,15812650,,,,15812650,,9830708,,,0
H4,2015,2015,2015,4,0,1,Import,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,385528,,,,385528,,452250,,,6
H4,2015,2015,2015,4,0,2,Export,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,205334,,,,205334,,39581,,,0
H4,2016,2016,2016,4,0,1,Import,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,472567,,,,472567,,502458,,,6
H4,2016,2016,2016,4,0,2,Export,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,3357,,,,3357,,10010,,,0
H4,2015,2015,2015,4,0,2,Export,218,Ecuador,ECU,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,330,,,,330,,10698,,,0
H4,2016,2016,2016,4,0,2,Export,218,Ecuador,ECU,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,255,,,,255,,10289,,,0
H4,2015,2015,2015,4,0,1,Import,222,El Salvador,SLV,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,18871697,,,,,,29471578,,,6
H4,2015,2015,2015,4,0,2,Export,222,El Salvador,SLV,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,23272,,,,23272,,24869,,,0
H4,2016,2016,2016,4,0,1,Import,222,El Salvador,SLV,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,22315859,,,,22315859,,33674674,,,6
H4,2016,2016,2016,4,0,2,Export,222,El Salvador,SLV,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,4604,,,,4604,,9405,,,0
H4,2015,2015,2015,4,0,1,Import,231,Ethiopia,ETH,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,4654,,,,,,45285,,,6
H4,2015,2015,2015,4,0,2,Export,231,Ethiopia,ETH,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,155578,,,,,,1855625,,,6
H4,2016,2016,2016,4,0,1,Import,231,Ethiopia,ETH,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,9972,,,,9972,,101142,,,0
H4,2016,2016,2016,4,0,2,Export,231,Ethiopia,ETH,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,119100,,,,119100,,989057,,,0
H4,2017,2017,2017,4,0,1,Import,231,Ethiopia,ETH,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,12774,,,,,,107569,,,6
H4,2017,2017,2017,4,0,2,Export,231,Ethiopia,ETH,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,48183,,,,,,753289,,,6
H4,2018,2018,2018,4,0,1,Import,231,Ethiopia,ETH,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,16948,,,,16948,,84146,,,6
H4,2018,2018,2018,4,0,2,Export,231,Ethiopia,ETH,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,20060,,,,20060,,265498,,,0
H4,2015,2015,2015,4,0,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,10020724,,,,10020724,,9576300,,,0
H4,2015,2015,2015,4,0,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,11818139,,,,11818139,,18229550,,,0
H4,2016,2016,2016,4,0,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,12670649,,,,12670649,,16269701,,,0
H4,2016,2016,2016,4,0,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,12164386,,,,12164386,,18060524,,,0
H4,2015,2015,2015,4,0,1,Import,242,Fiji,FJI,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,2461926,,,,2461926,,4203865,,,0
H4,2015,2015,2015,4,0,2,Export,242,Fiji,FJI,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,5469,,,,5469,,48021,,,0
H4,2016,2016,2016,4,0,1,Import,242,Fiji,FJI,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,884733,,,,884733,,5694415,,,0
H4,2016,2016,2016,4,0,2,Export,242,Fiji,FJI,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,2289,,,,2289,,3558,,,0
H4,2015,2015,2015,4,0,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,83216,,,,83216,,630557,,,6
H4,2015,2015,2015,4,0,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,12194535,,,,12194535,,7193722,,,6
H4,2016,2016,2016,4,0,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,134551,,,,134551,,750580,,,6
H4,2016,2016,2016,4,0,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,13698928,,,,13698928,,8441698,,,6
H4,2015,2015,2015,4,0,1,Import,251,France,FRA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,3551109,,,,3551109,,8499848,,,6
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,138094622,,,,138094622,,83212837,,,6
H4,2016,2016,2016,4,0,1,Import,251,France,FRA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,3179260,,,,3179260,,5742077,,,6
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,154784875,,,,154784875,,82615686,,,6
H4,2015,2015,2015,4,0,1,Import,258,French Polynesia,PYF,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,2,,,,2,,184,,,0
H4,2015,2015,2015,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,6893685,,,,6926543,,22165182,,,0
H4,2015,2015,2015,4,0,2,Export,268,Georgia,GEO,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,251597,,,,251597,,536836,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,6392790,,,,6392790,,20293610,,,0
H4,2016,2016,2016,4,0,2,Export,268,Georgia,GEO,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,337595,,,,337595,,419819,,,0
H4,2017,2017,2017,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,8021680,,,,8021680,,22472114,,,0
H4,2017,2017,2017,4,0,2,Export,268,Georgia,GEO,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,528196,,,,528196,,717246,,,0
H4,2018,2018,2018,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,8153293,,,,8153293,,25537532,,,0
H4,2018,2018,2018,4,0,2,Export,268,Georgia,GEO,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,281238,,,,281238,,494138,,,0
H4,2019,2019,2019,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,7794835,,,,7794835,,23348731,,,0
H4,2019,2019,2019,4,0,2,Export,268,Georgia,GEO,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,118443,,,,118443,,194214,,,0
H4,2017,2017,2017,4,0,1,Import,270,Gambia,GMB,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,13332889,,,,13332889,,1503127,,,0
H4,2017,2017,2017,4,0,2,Export,270,Gambia,GMB,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,66633,,,,66633,,122549,,,0
H4,2018,2018,2018,4,0,1,Import,270,Gambia,GMB,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,14896129,,,,14896129,,1649174,,,0
H4,2018,2018,2018,4,0,2,Export,270,Gambia,GMB,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,61850,,,,61850,,115210,,,0
H4,2019,2019,2019,4,0,1,Import,270,Gambia,GMB,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,13359832,,,,14224987,,1802181,,,0
H4,2019,2019,2019,4,0,2,Export,270,Gambia,GMB,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,47763,,,,174511,,140850,,,0
H4,2015,2015,2015,4,0,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,600470,,,,600470,,704392,,,6
H4,2016,2016,2016,4,0,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,362778,,,,362778,,385725,,,6
H4,2017,2017,2017,4,0,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,130603,,,,130603,,158100,,,6
H4,2017,2017,2017,4,0,2,Export,275,State of Palestine,PSE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,623,,,,623,,750,,,6
H4,2018,2018,2018,4,0,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,54908,,,,54908,,72776,,,6
H4,2015,2015,2015,4,0,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,81398330,,,,81398330,,76367197,,,6
H4,2015,2015,2015,4,0,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,536710552,,,,536710552,,429737910,,,6
H4,2016,2016,2016,4,0,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,78927013,,,,78927013,,76685740,,,6
H4,2016,2016,2016,4,0,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,522051846,,,,522051846,,408518688,,,6
H4,2015,2015,2015,4,0,1,Import,288,Ghana,GHA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,113879738,,,,113879738,,79074688,,,6
H4,2015,2015,2015,4,0,2,Export,288,Ghana,GHA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,33960503,,,,33960503,,7312248,,,6
H4,2016,2016,2016,4,0,1,Import,288,Ghana,GHA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,123991838,,,,123991838,,80632441,,,0
H4,2016,2016,2016,4,0,2,Export,288,Ghana,GHA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,26589022,,,,26589022,,9897896,,,0
H4,2017,2017,2017,4,0,1,Import,288,Ghana,GHA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,126236418,,,,126236418,,85607784,,,0
H4,2017,2017,2017,4,0,2,Export,288,Ghana,GHA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,9033527,,,,9033527,,3004107,,,0
H4,2015,2015,2015,4,0,1,Import,296,Kiribati,KIR,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,149817,,,,149817,,286058,,,6
H4,2016,2016,2016,4,0,1,Import,296,Kiribati,KIR,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,82192,,,,82192,,416283,,,0
H4,2015,2015,2015,4,0,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,2134395,,,,2134395,,6168552,,,0
