Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2013,2013,2013,4,0,1,Import,699,India,IND,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,278375968,,,,278375968,,121494255,,,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,54106774,,,,54106774,,81548484,,,0
H4,2013,2013,2013,4,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,33565011,,,,33565011,,32229179,,,0
H4,2013,2013,2013,4,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,37439099,,,,37439099,,46358460,,,0
H4,2013,2013,2013,4,0,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,31771775,,,,31771775,,34136185,,,6
H4,2013,2013,2013,4,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,16488684,,,,16488684,,18818835,,,6
H4,2013,2013,2013,4,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,624828,,,,624828,,861717,,,0
H4,2013,2013,2013,4,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,1661203,,,,1661203,,1004893,,,0
H4,2013,2013,2013,4,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,18511502,,,,18511502,,9428285,,,0
H4,2013,2013,2013,4,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,1,No Quantity,0,,,,,,4127983,,,6
H4,2013,2013,2013,4,0,1,Import,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,371886,,,,371886,,759268,,,0
H4,2013,2013,2013,4,0,2,Export,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,218056,,,,218056,,1365511,,,0
H4,2013,2013,2013,4,0,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,21504940,,,,21504940,,21033961,,,0
H4,2013,2013,2013,4,0,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,24617265,,,,24617265,,19942372,,,0
H4,2013,2013,2013,4,0,1,Import,748,Eswatini,SWZ,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,125871,,,,125871,,346189,,,6
H4,2013,2013,2013,4,0,2,Export,748,Eswatini,SWZ,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,383,,,,383,,378,,,6
H4,2013,2013,2013,4,0,1,Import,752,Sweden,SWE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,6845573,,,,6845573,,8760942,,,6
H4,2013,2013,2013,4,0,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,15774729,,,,15774729,,15279269,,,6
H4,2013,2013,2013,4,0,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,48276,,,,48276,,218385,,,6
H4,2013,2013,2013,4,0,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,57021418,,,,57021418,,61840155,,,6
H4,2013,2013,2013,4,0,1,Import,764,Thailand,THA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,27707479,,,,27707479,,43461817,,,6
H4,2013,2013,2013,4,0,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,9737621,,,,9737621,,19420056,,,6
H4,2013,2013,2013,4,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,64661730,,,,64661730,,21686202,,,0
H4,2013,2013,2013,4,0,2,Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,36034503,,,,36034503,,16862354,,,0
H4,2013,2013,2013,4,0,1,Import,788,Tunisia,TUN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,117935002,,,,117935002,,94759090,,,0
H4,2013,2013,2013,4,0,2,Export,788,Tunisia,TUN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,20694306,,,,20694306,,21477914,,,0
H4,2013,2013,2013,4,0,1,Import,792,Turkey,TUR,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,5202,,,,5202,,13126,,,0
H4,2013,2013,2013,4,0,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,1443410,,,,1443410,,568023,,,0
H4,2013,2013,2013,4,0,1,Import,800,Uganda,UGA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,70002353,,,,70002353,,61399076,,,0
H4,2013,2013,2013,4,0,2,Export,800,Uganda,UGA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,1723497,,,,1723497,,3991404,,,0
H4,2013,2013,2013,4,0,1,Import,807,North Macedonia,MKD,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,205517,,,,205517,,248254,,,0
H4,2013,2013,2013,4,0,2,Export,807,North Macedonia,MKD,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,431,,,,431,,779,,,0
H4,2013,2013,2013,4,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,25186887,,,,25186887,,28668321,,,6
H4,2013,2013,2013,4,0,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,350986152,,,,350986152,,612241032,,,0
H4,2013,2013,2013,4,0,1,Import,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,97674761,,,,97674761,,61651676,,,0
H4,2013,2013,2013,4,0,2,Export,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,703779,,,,703779,,1311149,,,0
H4,2013,2013,2013,4,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,4434154,,,,4434154,,5346315,,,0
H4,2013,2013,2013,4,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,780276071,,,,780276071,,688298387,,,0
H4,2013,2013,2013,4,0,1,Import,858,Uruguay,URY,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,809163,,,,809163,,524521,,,0
H4,2013,2013,2013,4,0,1,Import,882,Samoa,WSM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,392232,,,,392232,,387188,,,6
H4,2013,2013,2013,4,0,2,Export,882,Samoa,WSM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,125470,,,,125470,,174300,,,6
H4,2013,2013,2013,4,0,1,Import,887,Yemen,YEM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,2719951,,,,2719951,,1724830,,,0
H4,2013,2013,2013,4,0,2,Export,887,Yemen,YEM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,104020,,,,104020,,260993,,,0
H4,2013,2013,2013,4,0,1,Import,894,Zambia,ZMB,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,14589638,,,,14589638,,28662891,,,0
H4,2013,2013,2013,4,0,2,Export,894,Zambia,ZMB,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,55981,,,,55981,,122042,,,0
H4,2014,2014,2014,4,0,1,Import,8,Albania,ALB,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,10182359,,,,10182359,,10836724,,,0
H4,2014,2014,2014,4,0,2,Export,8,Albania,ALB,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,21171,,,,21171,,49883,,,0
H4,2014,2014,2014,4,0,1,Import,20,Andorra,AND,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,32984,,,,32984,,96775,,,0
H4,2014,2014,2014,4,0,2,Export,20,Andorra,AND,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,3070,,,,3070,,27250,,,0
H4,2014,2014,2014,4,0,1,Import,24,Angola,AGO,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,704559845,,,,704559845,,167142679,,,0
H4,2014,2014,2014,4,0,1,Import,31,Azerbaijan,AZE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,501646,,,,501646,,380086,,,0
H4,2014,2014,2014,4,0,2,Export,31,Azerbaijan,AZE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,55771,,,,55771,,89577,,,0
H4,2014,2014,2014,4,0,2,Export,32,Argentina,ARG,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,477,,,,477,,5048,,,0
H4,2014,2014,2014,4,0,1,Import,36,Australia,AUS,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,2017570,,,,2017570,,1875999,,,6
H4,2014,2014,2014,4,0,2,Export,36,Australia,AUS,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,89514784,,,,89514784,,61716642,,,0
H4,2014,2014,2014,4,0,1,Import,40,Austria,AUT,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,2641449,,,,2641449,,4191443,,,0
H4,2014,2014,2014,4,0,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,31452117,,,,31452117,,24621379,,,0
H4,2014,2014,2014,4,0,1,Import,44,Bahamas,BHS,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,155489,,,,155489,,1012446,,,0
H4,2014,2014,2014,4,0,2,Export,44,Bahamas,BHS,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,148823,,,,148823,,1945845,,,0
H4,2014,2014,2014,4,0,1,Import,48,Bahrain,BHR,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,580,,,,580,,3891,,,6
H4,2014,2014,2014,4,0,2,Export,48,Bahrain,BHR,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,420244,,,,420244,,80013,,,0
H4,2014,2014,2014,4,0,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,394081,,,,394081,,9008598,,,0
H4,2014,2014,2014,4,0,2,Export,51,Armenia,ARM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,3298,,,,3298,,5050,,,0
H4,2014,2014,2014,4,0,1,Import,56,Belgium,BEL,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,79903924,,,,79903924,,66300447,,,6
H4,2014,2014,2014,4,0,2,Export,56,Belgium,BEL,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,140598255,,,,140598255,,175430208,,,0
H4,2014,2014,2014,4,0,1,Import,60,Bermuda,BMU,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,10458,,,,10458,,205062,,,0
H4,2014,2014,2014,4,0,1,Import,68,Bolivia (Plurinational State of),BOL,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,29,,,,29,,1369,,,0
H4,2014,2014,2014,4,0,1,Import,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,4349824,,,,4349824,,5184467,,,0
H4,2014,2014,2014,4,0,2,Export,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,37927,,,,37927,,232080,,,0
H4,2014,2014,2014,4,0,1,Import,72,Botswana,BWA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,158360,,,,156015,,422862,,,6
H4,2014,2014,2014,4,0,2,Export,72,Botswana,BWA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,102,,,,102,,924,,,0
H4,2014,2014,2014,4,0,1,Import,76,Brazil,BRA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,95106,,,,95106,,24151,,,6
H4,2014,2014,2014,4,0,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,10097,,,,10097,,89461,,,6
H4,2014,2014,2014,4,0,1,Import,84,Belize,BLZ,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,7533828,,,,7533828,,4481430,,,6
H4,2014,2014,2014,4,0,1,Import,96,Brunei Darussalam,BRN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,534,,,,534,,3328,,,0
H4,2014,2014,2014,4,0,2,Export,96,Brunei Darussalam,BRN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,7200,,,,7200,,1114,,,0
H4,2014,2014,2014,4,0,1,Import,100,Bulgaria,BGR,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,38231111,,,,38231111,,39311426,,,0
H4,2014,2014,2014,4,0,2,Export,100,Bulgaria,BGR,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,19808369,,,,19808369,,31804017,,,0
H4,2014,2014,2014,4,0,1,Import,104,Myanmar,MMR,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,174571,,,,174571,,71468,,,0
H4,2014,2014,2014,4,0,1,Import,108,Burundi,BDI,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,4147502,,,,4147502,,2973816,,,0
H4,2014,2014,2014,4,0,2,Export,108,Burundi,BDI,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,243907,,,,243907,,153297,,,0
H4,2014,2014,2014,4,0,1,Import,112,Belarus,BLR,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,14934543,,,,14934543,,20939200,,,0
H4,2014,2014,2014,4,0,2,Export,112,Belarus,BLR,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,96188,,,,96188,,460800,,,0
H4,2014,2014,2014,4,0,1,Import,116,Cambodia,KHM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,60543898,,,,60543898,,45909281,,,0
H4,2014,2014,2014,4,0,2,Export,116,Cambodia,KHM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,2952149,,,,2952149,,1684261,,,0
H4,2014,2014,2014,4,0,1,Import,120,Cameroon,CMR,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,76353661,,,,76353661,,77962525,,,0
H4,2014,2014,2014,4,0,2,Export,120,Cameroon,CMR,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,80708,,,,80708,,61304,,,0
H4,2014,2014,2014,4,0,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,173397146,,,,173397146,,84313844,,,0
H4,2014,2014,2014,4,0,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,119622379,,,,119622379,,169538205,,,6
H4,2014,2014,2014,4,0,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,2197260,,,,2197260,,4957912,,,0
H4,2014,2014,2014,4,0,2,Export,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,100,,,,100,,180,,,0
H4,2014,2014,2014,4,0,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,2112812,,,,2112812,,452129,,,6
H4,2014,2014,2014,4,0,2,Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,550071,,,,550071,,1112751,,,0
H4,2014,2014,2014,4,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,13742826,,,,13742826,,60012058,,,6
H4,2014,2014,2014,4,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,504194,,,,504194,,584141,,,6
H4,2014,2014,2014,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,8,,,,8,,294,,,0
H4,2014,2014,2014,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,135046734,,,,135046734,,188934589,,,0
H4,2014,2014,2014,4,0,1,Import,174,Comoros,COM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,510225,,,,510225,,549121,,,0
H4,2014,2014,2014,4,0,2,Export,174,Comoros,COM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,300,,,,300,,330,,,0
H4,2014,2014,2014,4,0,1,Import,178,Congo,COG,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,24786598,,,,24786598,,12550760,,,0
H4,2014,2014,2014,4,0,2,Export,178,Congo,COG,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,67000,,,,67000,,72606,,,0
H4,2014,2014,2014,4,0,1,Import,188,Costa Rica,CRI,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,11022729,,,,11022729,,5287652,,,0
H4,2014,2014,2014,4,0,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,39523,,,,39523,,78621,,,6
H4,2014,2014,2014,4,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,1186519,,,,1186519,,2428089,,,0
H4,2014,2014,2014,4,0,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,609135,,,,609135,,377012,,,0
H4,2014,2014,2014,4,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,13147,,,,13147,,86919,,,0
H4,2014,2014,2014,4,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,1347813,,,,1347813,,431142,,,0
H4,2014,2014,2014,4,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,35191036,,,,35191036,,32328173,,,6
H4,2014,2014,2014,4,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,39042172,,,,39042172,,27793218,,,0
H4,2014,2014,2014,4,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,488499,,,,488499,,2804214,,,0
H4,2014,2014,2014,4,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,16977477,,,,16977477,,14950152,,,0
H4,2014,2014,2014,4,0,1,Import,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,451141,,,,451141,,482265,,,6
H4,2014,2014,2014,4,0,2,Export,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,154345,,,,154345,,75283,,,6
H4,2014,2014,2014,4,0,1,Import,222,El Salvador,SLV,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,16059009,,,,,,30283040,,,6
H4,2014,2014,2014,4,0,2,Export,222,El Salvador,SLV,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,171382,,,,171382,,22855,,,0
H4,2014,2014,2014,4,0,1,Import,231,Ethiopia,ETH,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,4759,,,,,,30326,,,6
H4,2014,2014,2014,4,0,2,Export,231,Ethiopia,ETH,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,173708,,,,173708,,989009,,,0
H4,2014,2014,2014,4,0,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,10875261,,,,10875261,,10857902,,,0
H4,2014,2014,2014,4,0,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,11635766,,,,11635766,,19476889,,,0
H4,2014,2014,2014,4,0,1,Import,242,Fiji,FJI,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,2477136,,,,2477136,,4300996,,,0
H4,2014,2014,2014,4,0,2,Export,242,Fiji,FJI,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,23144,,,,23144,,76000,,,0
H4,2014,2014,2014,4,0,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,104251,,,,104251,,829835,,,6
H4,2014,2014,2014,4,0,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,10800954,,,,10800954,,8827801,,,6
H4,2014,2014,2014,4,0,1,Import,251,France,FRA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,3354936,,,,3354936,,9488941,,,6
H4,2014,2014,2014,4,0,2,Export,251,France,FRA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,133021957,,,,133021957,,96934942,,,0
H4,2014,2014,2014,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,6398940,,,,6398940,,29631078,,,0
H4,2014,2014,2014,4,0,2,Export,268,Georgia,GEO,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,88987,,,,88987,,238230,,,0
H4,2014,2014,2014,4,0,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,66290804,,,,66290804,,76285023,,,6
H4,2014,2014,2014,4,0,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,494773137,,,,494773137,,500540146,,,6
H4,2014,2014,2014,4,0,1,Import,288,Ghana,GHA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,95381891,,,,95381891,,65128938,,,6
H4,2014,2014,2014,4,0,2,Export,288,Ghana,GHA,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,22936251,,,,22936251,,12467921,,,0
H4,2014,2014,2014,4,0,1,Import,296,Kiribati,KIR,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,82192,,,,82192,,439962,,,0
H4,2014,2014,2014,4,0,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,1640491,,,,1640491,,6876359,,,0
H4,2014,2014,2014,4,0,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,688740,,,,688740,,208172,,,0
H4,2014,2014,2014,4,0,1,Import,304,Greenland,GRL,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,2,,,,2,,374,,,0
H4,2014,2014,2014,4,0,1,Import,320,Guatemala,GTM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,63027797,,,,63027797,,65868931,,,0
H4,2014,2014,2014,4,0,2,Export,320,Guatemala,GTM,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,657597,,,,657597,,1115156,,,0
H4,2014,2014,2014,4,0,1,Import,324,Guinea,GIN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,30577588,,,,30577588,,9471745,,,0
H4,2014,2014,2014,4,0,2,Export,324,Guinea,GIN,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,102050,,,,102050,,21363,,,0
H4,2014,2014,2014,4,0,1,Import,340,Honduras,HND,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,20712720,,,,20712720,,44747237,,,0
H4,2014,2014,2014,4,0,2,Export,340,Honduras,HND,0,World,WLD,,,,,,,,6309,Textiles; worn clothing and other worn articles,8,Weight in kilograms,78422,,,,78422,,98688,,,0
