Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,1998,1998,1998,4,0,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1121533,,,,1121533,,1762518,,,0
H1,1998,1998,1998,4,0,2,Export,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,30,,,,30,,40,,,0
H1,1998,1998,1998,4,0,1,Import,140,Central African Rep.,CAF,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1676098,,,,1676098,,1768305,,,0
H1,1998,1998,1998,4,0,2,Export,140,Central African Rep.,CAF,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,14375,,,,14375,,16949,,,0
H1,1998,1998,1998,4,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,11015036,,,,11015036,,15953556,,,0
H1,1998,1998,1998,4,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,22387,,,,22387,,18109,,,0
H1,1998,1998,1998,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,2482105,,,,2482105,,1333003,,,0
H1,1998,1998,1998,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,2550773,,,,2550773,,1644875,,,0
H1,1998,1998,1998,4,0,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,1,No Quantity,0,,,,0,,4767,,,0
H1,1998,1998,1998,4,0,1,Import,188,Costa Rica,CRI,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,3932827,,,,3932827,,3617376,,,0
H1,1998,1998,1998,4,0,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,3679,,,,3679,,68906,,,0
H1,1998,1998,1998,4,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,120138,,,,120138,,916106,,,0
H1,1998,1998,1998,4,0,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,383033,,,,383033,,1743924,,,0
H1,1998,1998,1998,4,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,3483,,,,3483,,11854,,,0
H1,1998,1998,1998,4,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,310,,,,310,,375,,,0
H1,1998,1998,1998,4,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,28204296,,,,28204296,,16106974,,,0
H1,1998,1998,1998,4,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,6323183,,,,6323183,,4465439,,,0
H1,1998,1998,1998,4,0,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,44775192,,,,44775192,,39243120,,,0
H1,1998,1998,1998,4,0,2,Export,204,Benin,BEN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,52761,,,,52761,,37484,,,0
H1,1998,1998,1998,4,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,10529,,,,10529,,60486,,,0
H1,1998,1998,1998,4,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,10704013,,,,10704013,,6123453,,,0
H1,1998,1998,1998,4,0,1,Import,222,El Salvador,SLV,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,347257,,,,347257,,3607953,,,0
H1,1998,1998,1998,4,0,2,Export,222,El Salvador,SLV,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,8655,,,,8655,,7204,,,0
H1,1998,1998,1998,4,0,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,6083922,,,,6083922,,2708465,,,0
H1,1998,1998,1998,4,0,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,823320,,,,823320,,462714,,,0
H1,1998,1998,1998,4,0,1,Import,234,Faeroe Isds,FRO,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1389,,,,1389,,42154,,,0
H1,1998,1998,1998,4,0,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,13077,,,,13077,,62791,,,0
H1,1998,1998,1998,4,0,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,2086322,,,,2086322,,2825532,,,0
H1,1998,1998,1998,4,0,1,Import,251,France,FRA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,22101068,,,,22101068,,21988600,,,0
H1,1998,1998,1998,4,0,2,Export,251,France,FRA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,55767060,,,,55767060,,49885828,,,0
H1,1998,1998,1998,4,0,1,Import,258,French Polynesia,PYF,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,995,,,,995,,2857,,,0
H1,1998,1998,1998,4,0,1,Import,266,Gabon,GAB,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,3338283,,,,3338283,,3672424,,,0
H1,1998,1998,1998,4,0,2,Export,266,Gabon,GAB,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,26201,,,,26201,,196716,,,0
H1,1998,1998,1998,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,2520444,,,,2520444,,2197269,,,0
H1,1998,1998,1998,4,0,2,Export,268,Georgia,GEO,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,28538,,,,28538,,21759,,,0
H1,1998,1998,1998,4,0,1,Import,270,Gambia,GMB,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1992737,,,,1992737,,1005549,,,0
H1,1998,1998,1998,4,0,2,Export,270,Gambia,GMB,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,109709,,,,109709,,32831,,,0
H1,1998,1998,1998,4,0,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,19774810,,,,19774810,,11553000,,,0
H1,1998,1998,1998,4,0,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,298879360,,,,298879360,,220336992,,,0
H1,1998,1998,1998,4,0,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,308397,,,,308397,,1043808,,,0
H1,1998,1998,1998,4,0,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,70800,,,,70800,,73433,,,0
H1,1998,1998,1998,4,0,1,Import,304,Greenland,GRL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,23,,,,23,,3006,,,0
H1,1998,1998,1998,4,0,1,Import,320,Guatemala,GTM,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,10786160,,,,10786160,,10803427,,,0
H1,1998,1998,1998,4,0,2,Export,320,Guatemala,GTM,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,114233,,,,114233,,111781,,,0
H1,1998,1998,1998,4,0,1,Import,324,Guinea,GIN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,8981691,,,,8981691,,6241067,,,0
H1,1998,1998,1998,4,0,2,Export,324,Guinea,GIN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,621,,,,621,,1038,,,0
H1,1998,1998,1998,4,0,1,Import,328,Guyana,GUY,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,117501,,,,117501,,644000,,,0
H1,1998,1998,1998,4,0,2,Export,328,Guyana,GUY,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,40649,,,,40649,,88000,,,0
H1,1998,1998,1998,4,0,1,Import,340,Honduras,HND,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,4565900,,,,4565900,,3021456,,,0
H1,1998,1998,1998,4,0,2,Export,340,Honduras,HND,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,76419,,,,76419,,332740,,,0
H1,1998,1998,1998,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,32996793,,,,32996793,,20894231,,,0
H1,1998,1998,1998,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,20847637,,,,20847637,,12875262,,,0
H1,1998,1998,1998,4,0,1,Import,348,Hungary,HUN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,31292020,,,,31292020,,15862000,,,0
H1,1998,1998,1998,4,0,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,4225702,,,,4225702,,2792000,,,0
H1,1998,1998,1998,4,0,1,Import,352,Iceland,ISL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,13369,,,,13369,,151551,,,0
H1,1998,1998,1998,4,0,2,Export,352,Iceland,ISL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,119449,,,,119449,,40727,,,0
H1,1998,1998,1998,4,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,2670844,,,,2670844,,2409467,,,0
H1,1998,1998,1998,4,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,46885,,,,46885,,172981,,,0
H1,1998,1998,1998,4,0,1,Import,372,Ireland,IRL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,2438711,,,,2438711,,752112,,,0
H1,1998,1998,1998,4,0,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,740946,,,,740946,,5204128,,,0
H1,1998,1998,1998,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,1,No Quantity,0,,,,0,,1438000,,,0
H1,1998,1998,1998,4,0,2,Export,376,Israel,ISR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,1,No Quantity,0,,,,0,,11000,,,0
H1,1998,1998,1998,4,0,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,48610960,,,,48610960,,34484932,,,0
H1,1998,1998,1998,4,0,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,63978244,,,,63978244,,63947236,,,0
H1,1998,1998,1998,4,0,1,Import,388,Jamaica,JAM,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,174087,,,,174087,,992422,,,0
H1,1998,1998,1998,4,0,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,2904061,,,,2904061,,44600055,,,0
H1,1998,1998,1998,4,0,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,55110592,,,,55110592,,31094498,,,0
H1,1998,1998,1998,4,0,1,Import,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,4912137,,,,4912137,,2194287,,,0
H1,1998,1998,1998,4,0,2,Export,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,60489,,,,60489,,14199,,,0
H1,1998,1998,1998,4,0,1,Import,400,Jordan,JOR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,13708897,,,,13708897,,15599550,,,0
H1,1998,1998,1998,4,0,1,Import,404,Kenya,KEN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,50670628,,,,50670628,,34002636,,,0
H1,1998,1998,1998,4,0,2,Export,404,Kenya,KEN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,92308,,,,92308,,162097,,,0
H1,1998,1998,1998,4,0,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1541792,,,,1541792,,1870966,,,0
H1,1998,1998,1998,4,0,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,87362432,,,,87362432,,34560800,,,0
H1,1998,1998,1998,4,0,1,Import,422,Lebanon,LBN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,10390054,,,,10390054,,15006359,,,0
H1,1998,1998,1998,4,0,2,Export,422,Lebanon,LBN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1587696,,,,1587696,,3276085,,,0
H1,1998,1998,1998,4,0,1,Import,428,Latvia,LVA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,6405479,,,,6405479,,5737444,,,0
H1,1998,1998,1998,4,0,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,123954,,,,123954,,102237,,,0
H1,1998,1998,1998,4,0,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,31127296,,,,31127296,,13941071,,,0
H1,1998,1998,1998,4,0,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,4754290,,,,4754290,,2924169,,,0
H1,1998,1998,1998,4,0,2,Export,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,1,No Quantity,0,,,,0,,374,,,0
H1,1998,1998,1998,4,0,1,Import,450,Madagascar,MDG,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,3800038,,,,3800038,,3508313,,,0
H1,1998,1998,1998,4,0,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,52859532,,,,52859532,,35120968,,,0
H1,1998,1998,1998,4,0,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,17376637,,,,17376637,,10316133,,,0
H1,1998,1998,1998,4,0,1,Import,466,Mali,MLI,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,6195915,,,,6195915,,4801697,,,0
H1,1998,1998,1998,4,0,1,Import,470,Malta,MLT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,8597,,,,8597,,22138,,,0
H1,1998,1998,1998,4,0,2,Export,470,Malta,MLT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,8000,,,,8000,,5148,,,0
H1,1998,1998,1998,4,0,1,Import,480,Mauritius,MUS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,2043,,,,2043,,10353,,,0
H1,1998,1998,1998,4,0,2,Export,480,Mauritius,MUS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,12457,,,,12457,,37725,,,0
H1,1998,1998,1998,4,0,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,10992792,,,,10992792,,4398104,,,0
H1,1998,1998,1998,4,0,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,7347134,,,,7347134,,16621045,,,0
H1,1998,1998,1998,4,0,1,Import,496,Mongolia,MNG,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,773024,,,,773024,,814295,,,0
H1,1998,1998,1998,4,0,2,Export,496,Mongolia,MNG,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,135,,,,135,,3648,,,0
H1,1998,1998,1998,4,0,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,82321596,,,,82321596,,41153356,,,0
H1,1998,1998,1998,4,0,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,85217966,,,,85217966,,96918559,,,0
H1,1998,1998,1998,4,0,1,Import,530,Neth. Antilles,ANT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,1,No Quantity,0,,,,0,,558,,,0
H1,1998,1998,1998,4,0,2,Export,530,Neth. Antilles,ANT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,660000,,,,660000,,4738330,,,0
H1,1998,1998,1998,4,0,1,Import,554,New Zealand,NZL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,12520,,,,12520,,67605,,,0
H1,1998,1998,1998,4,0,2,Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,331339,,,,331339,,367816,,,0
H1,1998,1998,1998,4,0,1,Import,558,Nicaragua,NIC,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,4643645,,,,4643645,,6395117,,,0
H1,1998,1998,1998,4,0,2,Export,558,Nicaragua,NIC,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,664,,,,664,,79,,,0
H1,1998,1998,1998,4,0,1,Import,562,Niger,NER,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,14723667,,,,14723667,,12591201,,,0
H1,1998,1998,1998,4,0,2,Export,562,Niger,NER,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,12563016,,,,12563016,,9614106,,,0
H1,1998,1998,1998,4,0,1,Import,579,Norway,NOR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,31047,,,,31047,,84388,,,0
H1,1998,1998,1998,4,0,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,6728233,,,,6728233,,3783342,,,0
H1,1998,1998,1998,4,0,1,Import,591,Panama,PAN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,315300,,,,315300,,390831,,,0
H1,1998,1998,1998,4,0,1,Import,600,Paraguay,PRY,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,202658,,,,202658,,329427,,,0
H1,1998,1998,1998,4,0,1,Import,604,Peru,PER,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1624536,,,,1624536,,4013547,,,0
H1,1998,1998,1998,4,0,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,77010568,,,,77010568,,41918000,,,0
H1,1998,1998,1998,4,0,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,10861892,,,,10861892,,11612000,,,0
H1,1998,1998,1998,4,0,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,136448,,,,136448,,192696,,,0
H1,1998,1998,1998,4,0,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,483722,,,,483722,,535802,,,0
H1,1998,1998,1998,4,0,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,28634936,,,,28634936,,14683000,,,0
H1,1998,1998,1998,4,0,2,Export,642,Romania,ROU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1568000,,,,1568000,,74000,,,0
H1,1998,1998,1998,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,14819631,,,,14819631,,7710336,,,0
H1,1998,1998,1998,4,0,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,27649,,,,27649,,22571,,,0
H1,1998,1998,1998,4,0,1,Import,670,Saint Vincent and the Grenadines,VCT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,52,,,,52,,59,,,0
H1,1998,1998,1998,4,0,1,Import,686,Senegal,SEN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,7204557,,,,7204557,,6326092,,,0
H1,1998,1998,1998,4,0,2,Export,686,Senegal,SEN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,99382,,,,99382,,102891,,,0
H1,1998,1998,1998,4,0,1,Import,699,India,IND,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,8975694,,,,8975694,,4154169,,,0
H1,1998,1998,1998,4,0,2,Export,699,India,IND,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,70133,,,,70133,,357533,,,0
H1,1998,1998,1998,4,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,49051480,,,,49051480,,24161836,,,0
H1,1998,1998,1998,4,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,35120520,,,,35120520,,24851932,,,0
H1,1998,1998,1998,4,0,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,5255334,,,,5255334,,9103295,,,0
H1,1998,1998,1998,4,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,612149,,,,612149,,4182307,,,0
H1,1998,1998,1998,4,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,116952,,,,116952,,1031085,,,0
H1,1998,1998,1998,4,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,118506,,,,118506,,1006407,,,0
H1,1998,1998,1998,4,0,1,Import,711,So. African Customs Union,ZAF,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,11646969,,,,11646969,,5392134,,,0
H1,1998,1998,1998,4,0,2,Export,711,So. African Customs Union,ZAF,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,1,No Quantity,0,,,,0,,228594,,,0
H1,1998,1998,1998,4,0,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,8478298,,,,8478298,,8487234,,,0
H1,1998,1998,1998,4,0,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1309685,,,,1309685,,874755,,,0
H1,1998,1998,1998,4,0,1,Import,752,Sweden,SWE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,149653,,,,149653,,598573,,,0
H1,1998,1998,1998,4,0,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,19724862,,,,19724862,,8113722,,,0
H1,1998,1998,1998,4,0,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1905027,,,,1905027,,1104324,,,0
H1,1998,1998,1998,4,0,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,24538460,,,,24538460,,18708076,,,0
H1,1998,1998,1998,4,0,1,Import,768,Togo,TGO,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,9969003,,,,9969003,,7452387,,,0
H1,1998,1998,1998,4,0,2,Export,768,Togo,TGO,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,5982258,,,,5982258,,3961643,,,0
H1,1998,1998,1998,4,0,1,Import,792,Turkey,TUR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,8237,,,,8237,,45950,,,0
H1,1998,1998,1998,4,0,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,3019,,,,3019,,4591,,,0
H1,1998,1998,1998,4,0,1,Import,798,Tuvalu,TUV,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,1,No Quantity,0,,,,0,,881,,,0
H1,1998,1998,1998,4,0,1,Import,800,Uganda,UGA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,18326144,,,,18326144,,20457748,,,0
H1,1998,1998,1998,4,0,2,Export,800,Uganda,UGA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,165493,,,,165493,,591709,,,0
H1,1998,1998,1998,4,0,1,Import,807,North Macedonia,MKD,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,17234,,,,17234,,20284,,,0
H1,1998,1998,1998,4,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,8921580,,,,8921580,,10778607,,,0
H1,1998,1998,1998,4,0,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,80086480,,,,80086480,,115069240,,,0
H1,1998,1998,1998,4,0,1,Import,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,39289836,,,,39289836,,30270312,,,0
H1,1998,1998,1998,4,0,2,Export,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,662951,,,,662951,,2058526,,,0
H1,1998,1998,1998,4,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,7374461,,,,7374461,,7114211,,,0
