Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2009,2009,2009,4,0,1,Import,116,Cambodia,KHM,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,80416955,,,,80416955,,60829361,,,0
H3,2009,2009,2009,4,0,2,Export,116,Cambodia,KHM,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,2862074,,,,2862074,,1152763,,,0
H3,2009,2009,2009,4,0,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,214598428,,,,214598428,,60981907,,,0
H3,2009,2009,2009,4,0,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,114559157,,,,114559157,,154089703,,,6
H3,2009,2009,2009,4,0,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,2328865,,,,2328865,,3568682,,,0
H3,2009,2009,2009,4,0,2,Export,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,388,,,,388,,4146,,,0
H3,2009,2009,2009,4,0,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1179328,,,,1179328,,276395,,,6
H3,2009,2009,2009,4,0,2,Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,184985,,,,184985,,246563,,,6
H3,2009,2009,2009,4,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,9134523,,,,9134523,,32348252,,,6
H3,2009,2009,2009,4,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,377534,,,,377534,,625667,,,6
H3,2009,2009,2009,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,9073395,,,,9073395,,3479122,,,0
H3,2009,2009,2009,4,0,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,36,,,,36,,81,,,0
H3,2009,2009,2009,4,0,1,Import,175,Mayotte,MYT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,124985,,,,124985,,228020,,,0
H3,2009,2009,2009,4,0,2,Export,175,Mayotte,MYT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,500,,,,500,,419,,,0
H3,2009,2009,2009,4,0,1,Import,188,Costa Rica,CRI,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,6592468,,,,6592468,,2523182,,,0
H3,2009,2009,2009,4,0,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,8279,,,,8279,,13750,,,0
H3,2009,2009,2009,4,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,883735,,,,883735,,541768,,,0
H3,2009,2009,2009,4,0,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,34638,,,,34638,,93893,,,0
H3,2009,2009,2009,4,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,2930,,,,2930,,20266,,,0
H3,2009,2009,2009,4,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,18747,,,,18747,,34382,,,0
H3,2009,2009,2009,4,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,31105920,,,,31105920,,20977387,,,0
H3,2009,2009,2009,4,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,14788562,,,,14788562,,13155955,,,0
H3,2009,2009,2009,4,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,652354,,,,652354,,541367,,,0
H3,2009,2009,2009,4,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,22628072,,,,22628072,,14553443,,,0
H3,2009,2009,2009,4,0,1,Import,212,Dominica,DMA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,31965,,,,31965,,325262,,,0
H3,2009,2009,2009,4,0,1,Import,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,271493,,,,271493,,217418,,,6
H3,2009,2009,2009,4,0,2,Export,218,Ecuador,ECU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,34,,,,34,,2193,,,0
H3,2009,2009,2009,4,0,1,Import,222,El Salvador,SLV,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,8788690,,,,8788690,,14854912,,,0
H3,2009,2009,2009,4,0,2,Export,222,El Salvador,SLV,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,189110,,,,189110,,46962,,,0
H3,2009,2009,2009,4,0,1,Import,231,Ethiopia,ETH,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,130,,,,130,,163,,,0
H3,2009,2009,2009,4,0,2,Export,231,Ethiopia,ETH,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,50060,,,,50060,,436223,,,0
H3,2009,2009,2009,4,0,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,5744977,,,,5744977,,4657350,,,0
H3,2009,2009,2009,4,0,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,4223555,,,,4223555,,3455077,,,0
H3,2009,2009,2009,4,0,1,Import,234,Faeroe Isds,FRO,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,438,,,,438,,2058,,,0
H3,2009,2009,2009,4,0,1,Import,242,Fiji,FJI,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1804185,,,,1804185,,2818074,,,0
H3,2009,2009,2009,4,0,2,Export,242,Fiji,FJI,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,9810,,,,9810,,12532,,,0
H3,2009,2009,2009,4,0,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,78800,,,,78800,,299180,,,6
H3,2009,2009,2009,4,0,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,5934031,,,,5934031,,4823700,,,0
H3,2009,2009,2009,4,0,1,Import,251,France,FRA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,3634779,,,,3634779,,8467924,,,6
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,78914786,,,,78914786,,56594155,,,6
H3,2009,2009,2009,4,0,1,Import,258,French Polynesia,PYF,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,710,,,,710,,3552,,,0
H3,2009,2009,2009,4,0,1,Import,262,Djibouti,DJI,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1744121,,,,1744121,,1029141,,,0
H3,2009,2009,2009,4,0,2,Export,262,Djibouti,DJI,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,3555152,,,,3555152,,835375,,,0
H3,2009,2009,2009,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,7271323,,,,7271323,,10700600,,,0
H3,2009,2009,2009,4,0,2,Export,268,Georgia,GEO,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,36613,,,,36613,,92820,,,0
H3,2009,2009,2009,4,0,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,162900,,,,162900,,130454,,,6
H3,2009,2009,2009,4,0,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,34469113,,,,34469113,,51212439,,,6
H3,2009,2009,2009,4,0,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,448036673,,,,448036673,,381521988,,,6
H3,2009,2009,2009,4,0,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,80788,,,,80788,,289154,,,0
H3,2009,2009,2009,4,0,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,45990,,,,45990,,103371,,,0
H3,2009,2009,2009,4,0,1,Import,304,Greenland,GRL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,421,,,,421,,10074,,,0
H3,2009,2009,2009,4,0,2,Export,304,Greenland,GRL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,75,,,,75,,191,,,0
H3,2009,2009,2009,4,0,1,Import,320,Guatemala,GTM,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,28694161,,,,28694161,,36097071,,,0
H3,2009,2009,2009,4,0,2,Export,320,Guatemala,GTM,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,413706,,,,413706,,430159,,,0
H3,2009,2009,2009,4,0,1,Import,328,Guyana,GUY,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,175786,,,,175786,,4146685,,,0
H3,2009,2009,2009,4,0,2,Export,328,Guyana,GUY,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,25172,,,,25172,,48644,,,0
H3,2009,2009,2009,4,0,1,Import,340,Honduras,HND,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,19655089,,,,19655089,,25491394,,,0
H3,2009,2009,2009,4,0,2,Export,340,Honduras,HND,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,232275,,,,232275,,92330,,,0
H3,2009,2009,2009,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,4525542,,,,4525542,,3478865,,,0
H3,2009,2009,2009,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,7773898,,,,7773898,,2402620,,,0
H3,2009,2009,2009,4,0,1,Import,348,Hungary,HUN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,41219400,,,,41219400,,41436000,,,0
H3,2009,2009,2009,4,0,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,23176076,,,,23176076,,27460000,,,6
H3,2009,2009,2009,4,0,1,Import,352,Iceland,ISL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,18990,,,,18990,,209121,,,0
H3,2009,2009,2009,4,0,2,Export,352,Iceland,ISL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,808193,,,,808193,,321112,,,0
H3,2009,2009,2009,4,0,1,Import,372,Ireland,IRL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,55527,,,,55527,,901244,,,0
H3,2009,2009,2009,4,0,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,12367360,,,,12367360,,31422976,,,0
H3,2009,2009,2009,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1820629,,,,1820629,,1458000,,,6
H3,2009,2009,2009,4,0,2,Export,376,Israel,ISR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,469122,,,,469122,,631000,,,6
H3,2009,2009,2009,4,0,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,48357876,,,,48357876,,32033601,,,0
H3,2009,2009,2009,4,0,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,109939843,,,,109939843,,97999459,,,0
H3,2009,2009,2009,4,0,1,Import,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,20531843,,,,20531843,,23432475,,,0
H3,2009,2009,2009,4,0,2,Export,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,2638,,,,2638,,1512,,,0
H3,2009,2009,2009,4,0,1,Import,388,Jamaica,JAM,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,420857,,,,420857,,7237483,,,0
H3,2009,2009,2009,4,0,2,Export,388,Jamaica,JAM,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1593,,,,1593,,13638,,,0
H3,2009,2009,2009,4,0,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,2589967,,,,2589967,,24464496,,,0
H3,2009,2009,2009,4,0,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,143642735,,,,143642735,,79075671,,,0
H3,2009,2009,2009,4,0,1,Import,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,4757183,,,,4757183,,3813788,,,0
H3,2009,2009,2009,4,0,2,Export,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,168447,,,,168447,,370786,,,0
H3,2009,2009,2009,4,0,1,Import,400,Jordan,JOR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,16989226,,,,16989226,,13605347,,,6
H3,2009,2009,2009,4,0,2,Export,400,Jordan,JOR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,646665,,,,646665,,869808,,,6
H3,2009,2009,2009,4,0,1,Import,404,Kenya,KEN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,58507623,,,,58507623,,58256020,,,0
H3,2009,2009,2009,4,0,2,Export,404,Kenya,KEN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,29762,,,,29762,,198274,,,0
H3,2009,2009,2009,4,0,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,39231859,,,,39231859,,18410162,,,6
H3,2009,2009,2009,4,0,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,230979280,,,,230979280,,198575326,,,0
H3,2009,2009,2009,4,0,1,Import,417,Kyrgyzstan,KGZ,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1323293,,,,1323293,,2245937,,,6
H3,2009,2009,2009,4,0,2,Export,417,Kyrgyzstan,KGZ,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,22940,,,,22940,,114350,,,6
H3,2009,2009,2009,4,0,1,Import,422,Lebanon,LBN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,11022001,,,,11022001,,9515915,,,0
H3,2009,2009,2009,4,0,2,Export,422,Lebanon,LBN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,82372,,,,82372,,119195,,,0
H3,2009,2009,2009,4,0,1,Import,428,Latvia,LVA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,9608082,,,,9608082,,13450281,,,0
H3,2009,2009,2009,4,0,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,3880953,,,,3880953,,5630631,,,0
H3,2009,2009,2009,4,0,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,32523209,,,,32523209,,31729080,,,0
H3,2009,2009,2009,4,0,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,17054305,,,,17054305,,30067067,,,0
H3,2009,2009,2009,4,0,1,Import,442,Luxembourg,LUX,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,12491,,,,12491,,428299,,,0
H3,2009,2009,2009,4,0,2,Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,16,,,,16,,436015,,,0
H3,2009,2009,2009,4,0,1,Import,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,4563,,,,4563,,40448,,,0
H3,2009,2009,2009,4,0,2,Export,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,287368,,,,287368,,391544,,,0
H3,2009,2009,2009,4,0,1,Import,450,Madagascar,MDG,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,21790683,,,,21790683,,15416408,,,0
H3,2009,2009,2009,4,0,2,Export,450,Madagascar,MDG,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1345,,,,1345,,2047,,,0
H3,2009,2009,2009,4,0,1,Import,454,Malawi,MWI,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,19479924,,,,19479924,,17783041,,,0
H3,2009,2009,2009,4,0,2,Export,454,Malawi,MWI,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,44367,,,,44367,,505918,,,0
H3,2009,2009,2009,4,0,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,133595349,,,,133595349,,94265653,,,0
H3,2009,2009,2009,4,0,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,71998274,,,,71998274,,41126790,,,0
H3,2009,2009,2009,4,0,1,Import,470,Malta,MLT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,36285,,,,36285,,67440,,,0
H3,2009,2009,2009,4,0,2,Export,470,Malta,MLT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,33987,,,,33987,,106076,,,0
H3,2009,2009,2009,4,0,1,Import,480,Mauritius,MUS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,2269211,,,,2269211,,870124,,,0
H3,2009,2009,2009,4,0,2,Export,480,Mauritius,MUS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,2211040,,,,2211040,,1290908,,,0
H3,2009,2009,2009,4,0,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,59,,,,59,,219,,,0
H3,2009,2009,2009,4,0,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,27906,,,,27906,,36600,,,0
H3,2009,2009,2009,4,0,1,Import,490,"Other Asia, nes",,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,312251,,,,312251,,125705,,,6
H3,2009,2009,2009,4,0,2,Export,490,"Other Asia, nes",,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,42940841,,,,42940841,,9027953,,,0
H3,2009,2009,2009,4,0,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,5465527,,,,5465527,,3266996,,,0
H3,2009,2009,2009,4,0,2,Export,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,201,,,,201,,366,,,0
H3,2009,2009,2009,4,0,1,Import,499,Montenegro,MNE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,254169,,,,254169,,550927,,,0
H3,2009,2009,2009,4,0,2,Export,499,Montenegro,MNE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,5847,,,,5847,,2310,,,0
H3,2009,2009,2009,4,0,1,Import,516,Namibia,NAM,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1433117,,,,1433117,,862968,,,0
H3,2009,2009,2009,4,0,2,Export,516,Namibia,NAM,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,642278,,,,642278,,405787,,,0
H3,2009,2009,2009,4,0,1,Import,524,Nepal,NPL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,612208,,,,612208,,490269,,,6
H3,2009,2009,2009,4,0,2,Export,524,Nepal,NPL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,228906,,,,228906,,575873,,,0
H3,2009,2009,2009,4,0,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,67810087,,,,67810087,,54303812,,,6
H3,2009,2009,2009,4,0,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,105911731,,,,105911731,,142458338,,,6
H3,2009,2009,2009,4,0,1,Import,533,Aruba,ABW,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,2018,,,,2018,,9589,,,0
H3,2009,2009,2009,4,0,2,Export,533,Aruba,ABW,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,43020,,,,43020,,34723,,,0
H3,2009,2009,2009,4,0,1,Import,540,New Caledonia,NCL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,5072,,,,5072,,31971,,,0
H3,2009,2009,2009,4,0,2,Export,540,New Caledonia,NCL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,74,,,,74,,544,,,0
H3,2009,2009,2009,4,0,1,Import,554,New Zealand,NZL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,66550,,,,66550,,269056,,,0
H3,2009,2009,2009,4,0,2,Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,7056188,,,,7056188,,5306965,,,0
H3,2009,2009,2009,4,0,1,Import,558,Nicaragua,NIC,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,11674130,,,,11674130,,12326288,,,0
H3,2009,2009,2009,4,0,2,Export,558,Nicaragua,NIC,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,164840,,,,164840,,242906,,,0
H3,2009,2009,2009,4,0,1,Import,562,Niger,NER,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,33419490,,,,33419490,,48975378,,,0
H3,2009,2009,2009,4,0,2,Export,562,Niger,NER,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,20826754,,,,20826754,,11160135,,,0
H3,2009,2009,2009,4,0,1,Import,566,Nigeria,NGA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,574,,,,574,,9,,,0
H3,2009,2009,2009,4,0,2,Export,566,Nigeria,NGA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,41991,,,,41991,,57033,,,0
H3,2009,2009,2009,4,0,1,Import,579,Norway,NOR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,30455,,,,30455,,175834,,,0
H3,2009,2009,2009,4,0,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,16521568,,,,16521568,,9688687,,,0
H3,2009,2009,2009,4,0,1,Import,586,Pakistan,PAK,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,250626817,,,,250626817,,92788775,,,0
H3,2009,2009,2009,4,0,2,Export,586,Pakistan,PAK,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,9917365,,,,9917365,,4255717,,,0
H3,2009,2009,2009,4,0,1,Import,591,Panama,PAN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1912250,,,,1912250,,3440335,,,0
H3,2009,2009,2009,4,0,2,Export,591,Panama,PAN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,228186,,,,228186,,508324,,,0
H3,2009,2009,2009,4,0,1,Import,604,Peru,PER,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,119757,,,,119757,,61583,,,0
H3,2009,2009,2009,4,0,2,Export,604,Peru,PER,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,20,,,,20,,1005,,,0
H3,2009,2009,2009,4,0,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,66839260,,,,66839260,,79550845,,,0
H3,2009,2009,2009,4,0,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,55964059,,,,55964059,,52830167,,,0
H3,2009,2009,2009,4,0,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,2309778,,,,2309778,,1341589,,,6
H3,2009,2009,2009,4,0,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,6739863,,,,6739863,,11285836,,,6
H3,2009,2009,2009,4,0,2,Export,634,Qatar,QAT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,249605,,,,249605,,335736,,,6
H3,2009,2009,2009,4,0,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,34095462,,,,34095462,,24361280,,,6
